plotID,Year,siteID,domainID,decimalLatitude,decimalLongitude,nlcdClass,Habitat,I,N,NI,c8To0Concentration,c10To0Concentration,c11To0Concentration,lipid2OH10To0Concentration,c12To0Concentration,c13To0Concentration,lipid2OH12To0Concentration,lipid3OH12To0Concentration,c14To1Concentration,c14To0Concentration,i14To0Concentration,i15To0Concentration,aC15To0Concentration,c15To0Concentration,c15To1Concentration,lipid2OH14To0Concentration,lipid3OH14To0Concentration,i16To0Concentration,cis16To1n9Concentration,c16To1n7Concentration,c16To1Cis11Concentration,c16To0Concentration,lipid10Methyl16To0Concentration,i17To0Concentration,c17To1Concentration,cyclo17To0Concentration,c17To0Concentration,c17To0AnteisoConcentration,c17To1n7Concentration,lipid2OH16To0Concentration,lipid10Methyl17To0Concentration,lipid10Methyl17To1Concentration,c18To1n13Concentration,c18To3n6Concentration,cis18To2n912Concentration,cis18To1n9Concentration,trans18To1n9Concentration,trans18To2n912Concentration,c18To3n3Concentration,c18To1n11Concentration,c18To0Concentration,lipid10Methyl18To0Concentration,lipid10Methyl18To1Concentration,cyclo19To0Concentration,c19To0Concentration,c19To1Cis10Concentration,c20To4n6Concentration,c20To5n3Concentration,c20To3n6Concentration,c20To2Concentration,c20To1Concentration,c20To3n3Concentration,c20To0Concentration,c21To0Concentration,c22To2Concentration,c22To1n9Concentration,c22To0Concentration,c22To6CisConcentration,c23To0Concentration,c24To1Concentration,c24To0Concentration,totalLipidConcentration,d15N,organicd13C,nitrogenPercent,organicCPercent,CNratio,soilMoisture,soilInWaterpH
CLBJ_033,2019,CLBJ,D11,33.380971,-97.620209,deciduousForest,Deciduous Forest,,94.10833334,,NA,0,0,0,0.177777778,0,NA,NA,0.028888889,0.362222222,0.163333333,2.585555556,1.251111111,0.273333333,0,NA,NA,1.211111111,1.855555556,NA,1.131111111,6.282222222,2.481111111,0.691111111,0,0.741111111,0.276666667,0.667777778,NA,0,0.175555556,NA,NA,0,1.657777778,2.234444444,NA,NA,NA,3.607777778,NA,0.702222222,NA,2.684444444,NA,NA,0.213333333,0.087777778,0.012222222,0.027777778,0.057777778,NA,0.244444444,0,0,0,0.214444444,0,0.018888889,0,0.332222222,32.44,-1.048387097,-27.803125,1.031612903,19.2915625,NA,0.178666667,6.655555556
CLBJ_038,2019,CLBJ,D11,33.414259,-97.597098,deciduousForest,Deciduous Forest,,60.19166667,,NA,0,0,0,0.267777778,0,NA,NA,0.045555556,0.368888889,0.251111111,2.896666667,1.79,0.282222222,0,NA,NA,1.571111111,1.978888889,NA,1.198888889,6.298888889,2.892222222,0.924444444,0,0.79,0.296666667,0.855555556,NA,0,0.216666667,NA,NA,0.015555556,1.842222222,2.437777778,NA,NA,NA,3.738888889,NA,0.83,NA,3.48,NA,NA,0.217777778,0.043333333,0,0,0.043333333,NA,0.237777778,0,0,0,0.174444444,0,0,0,0.22,36.19666667,-0.815384615,-27.56428571,1.069615385,21.66607143,NA,0.209222222,5.886666667
CLBJ_040,2019,CLBJ,D11,33.378824,-97.646691,deciduousForest,Deciduous Forest,,96.38333333,,NA,0,0,0,0.13,0,NA,NA,0.03,0.476666667,0.422222222,3.843333333,2.022222222,0.364444444,0,NA,NA,1.873333333,2.873333333,NA,1.645555556,7.462222222,4.657777778,1.12,0,1.1,0.327777778,1.123333333,NA,0,0.263333333,NA,NA,0,2.272222222,3.323333333,NA,NA,NA,5.033333333,NA,1.052222222,NA,4.291111111,NA,NA,0.281111111,0.106666667,0.111111111,0.02,0.174444444,NA,0.231111111,0,0,0,0.21,0,0.017777778,0,0.27,47.12444444,-0.75,-27.48214286,1.081538462,22.22928571,NA,0.141277778,7.123333333
BONA_001,2021,BONA,D19,65.174447,-147.478155,deciduousForest,Deciduous Forest,,50.83333333,,NA,0,0,5.15,1.59,1.03,NA,NA,1.14,10.56333333,3.23,53.94,24.35,11.09666667,0,NA,NA,15.52666667,56.45333333,8.103333333,19.69333333,151.5633333,28.66,5.54,0,22.50666667,8.77,10.73333333,4.673333333,0.543333333,4.416666667,1.926666667,8.15,13.83333333,164.52,96.56666667,NA,NA,NA,69.37666667,NA,7.106666667,7.95,53.48666667,NA,0,7.566666667,2.886666667,3.156666667,2.093333333,1.466666667,NA,8.473333333,2.743333333,0,0,10.52,0.303333333,3.706666667,0.556666667,7.98,923.6,3.115625,-21.77741935,0.584375,14.49903226,NA,1.364666667,4.136666667
BONA_001,2020,BONA,D19,65.174447,-147.478155,deciduousForest,Deciduous Forest,,24.08333333,,NA,0,0,1.273333333,0.363333333,0,NA,NA,0.526666667,5.746666667,2.036666667,28.11,13.76,4.63,0,NA,NA,5.983333333,37.41,NA,14.87,63.01666667,13.80666667,3.216666667,0,13.80333333,3.81,4.5,NA,0,1.33,NA,NA,4.686666667,87.05333333,59.96666667,NA,NA,NA,46.35333333,NA,3.1,NA,30.32,NA,NA,7.116666667,2.963333333,1.636666667,1.123333333,1.066666667,NA,2.323333333,0.71,0,0,3.37,0.606666667,1.843333333,0,2.92,475.3333333,2.634375,-20.70967742,0.67375,12.29580645,NA,2.032666667,4.336666667
BONA_001,2019,BONA,D19,65.174447,-147.478155,deciduousForest,Deciduous Forest,,40.75,,NA,0,0,0.873333333,0.921666667,0.298333333,NA,NA,0.721666667,7.23,2.185,37.88333333,16.00166667,6.396666667,0,NA,NA,9.651666667,45.40333333,NA,15.96666667,88.14833333,19.115,4.233333333,0,18.58333333,5.13,5.705,NA,0.086666667,1.913333333,NA,NA,5.131666667,90.65833333,79.805,NA,NA,NA,56.25,NA,4.53,NA,46.08833333,NA,NA,5.315,3.236666667,2.151666667,1.301666667,2.056666667,NA,3.151666667,0.645,0,0.278333333,4.026666667,0.181666667,1.905,0,3.66,596.9133333,2.870967742,-20.44375,0.679032258,11.57375,NA,0.831363636,4.418333333
BONA_002,2021,BONA,D19,65.163534,-147.527149,deciduousForest,Deciduous Forest,,12.83333333,,NA,0,0,4.776666667,1.553333333,0.32,NA,NA,0.676666667,8.396666667,3.266666667,44.33333333,23.02333333,6.45,0,NA,NA,12.03666667,49.78666667,6.936666667,13.95666667,116.2566667,24.53333333,5.153333333,0,26.95333333,9.77,8.786666667,3,0.226666667,2.846666667,2.076666667,4.526666667,11.2,139.3033333,75.14666667,NA,NA,NA,78.09333333,NA,4.836666667,9.866666667,49.24666667,NA,0,6.76,3.266666667,2.95,1.716666667,1.596666667,NA,5.653333333,1.243333333,0.486666667,0,7.496666667,0.16,3.776666667,0,6.373333333,788.8,2.72173913,-20.30645161,0.682608696,11.39709677,NA,1.137,4.446666667
BONA_002,2020,BONA,D19,65.163534,-147.527149,deciduousForest,Deciduous Forest,,29.5,,NA,0,0,0.583333333,0.296666667,0,NA,NA,0.306666667,3.496666667,1.626666667,17.46666667,10.16333333,2.24,0,NA,NA,3.97,26.13666667,NA,8.463333333,41.55,9.54,2.35,0,12.45333333,3.183333333,2.586666667,NA,0.116666667,0.736666667,NA,NA,1.57,54.64,31.36,NA,NA,NA,41.13,NA,1.66,NA,20.40666667,NA,NA,4.193333333,1.693333333,0.92,0.653333333,0.63,NA,1.223333333,0.423333333,0,0,2.616666667,0.423333333,1.366666667,0,2.123333333,314.2933333,3.296551724,-20.312,0.663793103,12.5908,NA,1.376333333,4.746666667
BONA_002,2019,BONA,D19,65.163534,-147.527149,deciduousForest,Deciduous Forest,,38.08333333,,NA,0,0,1.17,0.533333333,0,NA,NA,0.461666667,5.31,2.231666667,29.95666667,15.94833333,3.078333333,0,NA,NA,7.403333333,41.24166667,NA,13.34,61.54666667,17.075,4.17,0,20.44333333,4.64,3.43,NA,0,1.22,NA,NA,0,49.05333333,43.17666667,NA,NA,NA,66.03,NA,3.431666667,NA,39.56,NA,NA,3.388333333,1.413333333,1.788333333,0.686666667,1.193333333,NA,1.776666667,0.541666667,0,0,3.245,0.08,1.491666667,0,2.99,453.035,3.228571429,-20.56730769,0.631607143,12.73192308,NA,0.520833333,4.783333333
HARV_013,2021,HARV,D01,42.392282,-72.254598,evergreenForest,Evergreen Forest,,70.7,,NA,0,0,1.122222222,0.831111111,0,NA,NA,0.254444444,5.283333333,1.96,39.15444444,11.88111111,3.337777778,0,NA,NA,10.37111111,31.58777778,5.571111111,12.56111111,57.98777778,22.60555556,5.271111111,0.71,11.53888889,3.103333333,3.501111111,3.954444444,0.26,1.708888889,1.956666667,5.186666667,1.214444444,36.51,42.56444444,NA,NA,NA,42.66,NA,2.033333333,6.992222222,48.43222222,NA,0,5.824444444,2.521111111,1.68,0.78,1.394444444,NA,3.877777778,0.074444444,0.046666667,0.127777778,6.393333333,0.29,1.065555556,0,3.482222222,449.6511111,4.891666667,-25.47589744,0.370885417,4.375230769,25.23636364,1.680555556,4.236666667
HARV_013,2020,HARV,D01,42.392282,-72.254598,evergreenForest,Evergreen Forest,,60.33333333,2,NA,0,0,0.215,0.385,0,NA,NA,0.178333333,2.863333333,1.02,25.92833333,6.986666667,1.783333333,0,NA,NA,7.076666667,19.24,NA,7.838333333,31.14,16.06833333,4.056666667,0.266666667,6.741666667,1.263333333,2.368333333,NA,0.196666667,1.151666667,NA,NA,0.308333333,14.37166667,26.78,NA,NA,NA,30.17,NA,2.373333333,NA,40.39833333,NA,NA,2.108333333,0.76,0.716666667,0.44,0.68,NA,1.416666667,0.126666667,0.021666667,0,2.37,0.028333333,0.486666667,0,1.808333333,262.3266667,5.058536585,-25.41185185,0.376910569,4.190518519,25.28484848,1.192833333,3.983333333
HARV_013,2018,HARV,D01,42.392282,-72.254598,evergreenForest,Evergreen Forest,,94.94583333,,0,0,0,0.047222222,2.72,0.598333333,2.646666667,0,1.124444444,3.575,0.205,10.52944444,3.931666667,1.310555556,0,0,2.698333333,4.231666667,9.122222222,NA,4.606666667,16.42722222,4.431111111,1.195,0.617222222,3.951111111,1.145555556,1.466666667,NA,0.021666667,4.597222222,NA,NA,1.009444444,4.452777778,12.90166667,2.47,1.114166667,0.74,19.16333333,5.341666667,2.073333333,NA,13.54666667,NA,6.655833333,1.586666667,1.013333333,0.101666667,0.086666667,0.647777778,0.341666667,2.320555556,0.148333333,0.169444444,0.597222222,3.871666667,0.178888889,1.300555556,1.064444444,3.487777778,160.1594444,5.112182741,-25.62415584,0.356827411,4.566051948,25.42424242,0.546794118,4.793333333
HARV_021,2021,HARV,D01,42.45243,-72.250472,evergreenForest,Evergreen Forest,,16.70833333,,NA,0,0,0.545,0.683333333,0,NA,NA,0,3.928333333,1.221666667,28.79833333,9.428333333,2.248333333,0,NA,NA,9.518333333,17.87833333,2.988333333,7.49,43.51,18.065,3.898333333,0.465,7.36,2.671666667,2.698333333,2.723333333,0.093333333,1.588333333,1.39,3.705,0.778333333,22.78666667,30.42833333,NA,NA,NA,18.32666667,NA,1.841666667,2.703333333,34.49333333,NA,0,4.255,1.303333333,1.206666667,0.26,1.115,NA,2.336666667,0,0,0,4.111666667,0.08,0.633333333,0,2.368333333,301.905,5.029139073,-25.31509434,0.482317881,6.317358491,22.2,2.6835,3.655
HARV_021,2020,HARV,D01,42.45243,-72.250472,evergreenForest,Evergreen Forest,,50.79166667,,NA,0,0,0.593333333,0.658333333,0,NA,NA,0.043333333,3.916666667,1.371666667,31.965,9.381666667,2.421666667,0,NA,NA,10.345,23.84,NA,8.8,40.28333333,20.67,3.941666667,0.905,7.771666667,2.671666667,2.773333333,NA,0.261666667,1.623333333,NA,NA,0.248333333,26.11833333,35.08,NA,NA,NA,21.16166667,NA,2.711666667,NA,44.29166667,NA,NA,3.985,1.335,1.308333333,0.39,1.055,NA,2.608333333,0.106666667,0,0,4.71,0.016666667,0.836666667,0,2.916666667,323.105,5.292405063,-25.39605263,0.48664557,6.474013158,22.48589744,1.927166667,3.305
HARV_021,2018,HARV,D01,42.45243,-72.250472,evergreenForest,Evergreen Forest,,41.18690476,,0,0,0,0.040555556,2.457777778,0.23,3.336666667,0.220833333,0.876111111,4.555555556,0.129444444,8.340555556,3.595,1.992222222,0,0,3.303333333,4.571111111,7.279444444,NA,3.73,15.06,3.943333333,0.726666667,0.827777778,4.146666667,1.853333333,0.73,NA,0.020555556,5.415,NA,NA,1.176666667,5.499444444,11.41833333,2.325833333,1.7875,2.369166667,11.15166667,6.2175,2.295555556,NA,8.203333333,NA,8.115833333,1.888333333,1.28,0.108333333,0.025555556,1.296111111,0.5475,3.063333333,0.111666667,0,0.481666667,5.387777778,0.333888889,1.722777778,1.416111111,4.505555556,150.635,5.029978587,-25.41487069,0.492312634,6.555150862,22.86239316,0.869972222,4.301111111
HARV_034,2021,HARV,D01,42.535686,-72.177968,evergreenForest,Evergreen Forest,,19.35,,NA,0,0,0.756666667,0.625555556,0,NA,NA,0,3.372222222,1.206666667,26.19666667,7.802222222,2.372222222,0,NA,NA,10.28555556,20.14777778,2.616666667,6.838888889,36.86333333,20.52111111,2.694444444,0,6.121111111,2.31,2.478888889,2.585555556,0.11,1.868888889,2.09,2.943333333,0.676666667,26.57777778,30.88666667,NA,NA,NA,15.82333333,NA,1.552222222,1.858888889,30.51555556,NA,0,3.593333333,1.722222222,1.204444444,0.145555556,0.766666667,NA,3.372222222,0,0,0,6.672222222,0.045555556,0.708888889,0,3.077777778,291.9944444,4.476449275,-25.63888889,0.534565217,9.233407407,27.34880952,2.697666667,3.391111111
HARV_034,2020,HARV,D01,42.535686,-72.177968,evergreenForest,Evergreen Forest,,22.58333333,,NA,0,0,0.52,0.655,0,NA,NA,0.065,3.221666667,1.086666667,25.71833333,7.363333333,1.86,0,NA,NA,8.325,19.01166667,NA,6.663333333,30.465,17.565,3.051666667,0.158333333,5.9,2.151666667,2.295,NA,0.303333333,1.276666667,NA,NA,0.088333333,19.54,31.94666667,NA,NA,NA,18.24833333,NA,1.858333333,NA,40.71166667,NA,NA,3.176666667,1.131666667,1.133333333,0.375,0.803333333,NA,1.918333333,0,0,0,3.268333333,0.085,0.53,0,1.741666667,264.3683333,4.813294798,-25.34237288,0.511098266,8.144237288,26.70204082,2.374,3.453333333
HARV_034,2018,HARV,D01,42.535686,-72.177968,evergreenForest,Evergreen Forest,,33.66666667,,0,0,0,0.272777778,4.212222222,0.922222222,3.497272727,0.641818182,0.487777778,4.796666667,0.222777778,11.25611111,4.410555556,2.308333333,0,0,3.018181818,6.087777778,8.855555556,NA,4.283333333,18.96,5.740555556,1.108888889,0.248333333,4.206111111,2.014444444,0.997777778,NA,0.036111111,5.951111111,NA,NA,0.932222222,8.484444444,16.49722222,2.721818182,0.398181818,2.611818182,12.59722222,6.626363636,2.480555556,NA,14.53388889,NA,14.95363636,2.317222222,1.772777778,0.326666667,0.132222222,0.406666667,0.721818182,3.18,0,0.013333333,0.2,5.181111111,0.357777778,1.691666667,1.024444444,4.07,185.0744444,4.54330855,-25.49703704,0.519684015,9.502888889,28.23913043,1.17475,4.020555556
HARV_035,2021,HARV,D01,42.539966,-72.178072,evergreenForest,Evergreen Forest,,8,,NA,0,0,0.583333333,0.068888889,0,NA,NA,0.055555556,3.552222222,1.186666667,29.81111111,9.07,2.815555556,0,NA,NA,11.95555556,19.81,2.982222222,6.74,41.15666667,21.70333333,3.134444444,0.161111111,6.906666667,3.038888889,2.983333333,2.616666667,0.037777778,2.241111111,1.971111111,3.186666667,0.811111111,29.23888889,33.91111111,NA,NA,NA,15.64222222,NA,2.496666667,1.853333333,31.71555556,NA,0,3.865555556,1.472222222,1.336666667,0.316666667,0.845555556,NA,3.563333333,0.061111111,0,0,5.435555556,0.084444444,0.752222222,0,4.29,315.4477778,2.888013699,-26.31331058,0.603561644,13.83627986,29.91410256,2.541111111,3.441111111
HARV_035,2020,HARV,D01,42.539966,-72.178072,evergreenForest,Evergreen Forest,,5.5,,NA,0,0,0.603333333,0.308333333,0,NA,NA,0.25,3.78,1.338333333,32.03333333,10.07333333,2.59,0,NA,NA,10.77,25.53833333,NA,7.678333333,43.55666667,22.13666667,3.203333333,0,7.828333333,3.36,3.088333333,NA,0.263333333,1.87,NA,NA,0.668333333,44.74666667,45.13,NA,NA,NA,17.87166667,NA,2.558333333,NA,39.12166667,NA,NA,4.776666667,1.851666667,1.601666667,0.64,1.091666667,NA,2.368333333,0.221666667,0,0,3.303333333,0.145,0.846666667,0,2.74,350.055,2.857948718,-26.30153846,0.601692308,13.95153846,29.6775641,2.7095,3.09
HARV_035,2018,HARV,D01,42.539966,-72.178072,evergreenForest,Evergreen Forest,,4.125,,0,0,0,0.088,3.1665,0.6635,2.383076923,0,1.0075,5.1885,0.198,11.2235,4.737,2.527,0,0,3.763846154,6.5225,8.9465,NA,4.7325,18.523,5.9235,1.175,0.829,4.4555,2.241,1.838,NA,0.0185,6.845,NA,NA,0.886,9.096,17.3585,3.674615385,0.21,3.135384615,11.7375,7.513076923,2.93,NA,9.917,NA,11.94692308,2.3875,1.651,0.2375,0.099,1.005,1.560769231,3.6275,0,0.8265,1.361,6.3625,0,1.7935,1.6565,6.412,192.415,2.875384615,-26.33276923,0.601353846,13.81807692,29.72019231,1.355222222,3.961111111
JERC_002,2019,JERC,D03,31.194504,-84.460062,evergreenForest,Evergreen Forest,,140.6166667,,NA,0,0,0,0.212222222,0,NA,NA,0.027777778,0.333333333,0.11,2.342222222,1.353333333,0.246666667,0,NA,NA,1.108888889,1.057777778,NA,0.958888889,5.883333333,1.975555556,0.747777778,0.136666667,0.635555556,0.251111111,0.758888889,NA,0.046666667,0.115555556,NA,NA,0.036666667,1.533333333,2.284444444,NA,NA,NA,2.78,NA,0.825555556,NA,3.51,NA,NA,0.281111111,0.018888889,0.045555556,0,0,NA,0.245555556,0,0,0,0.251111111,0,0,0,0.261111111,30.36333333,0.974074074,-26.25555556,2.365555556,42.28962963,NA,0.093388889,6.268888889
JERC_005,2019,JERC,D03,31.195968,-84.451228,evergreenForest,Evergreen Forest,,105.15,,NA,0,0,0,0.056666667,0,NA,NA,0,0.316666667,0.137777778,2.638888889,1.356666667,0.224444444,0,NA,NA,1.134444444,1.058888889,NA,0.97,5.672222222,2.097777778,0.762222222,0.134444444,0.616666667,0.24,0.737777778,NA,0,0.084444444,NA,NA,0.021111111,1.443333333,2.343333333,NA,NA,NA,2.881111111,NA,0.846666667,NA,3.763333333,NA,NA,0.242222222,0,0.02,0,0.028888889,NA,0.225555556,0,0,0,0.261111111,0,0,0,0.321111111,30.62666667,-1.033333333,-27.03333333,2.336666667,49.25,NA,0.084888889,6.054444444
JERC_047,2019,JERC,D03,31.198433,-84.467178,evergreenForest,Evergreen Forest,,127.225,2,NA,0,0,0.02,0.183,0,NA,NA,0.032,0.484,0.304,3.891,1.663,0.391,0,NA,NA,1.59,2.378,NA,1.559,7.352,3.237,1.064,0.03,1.041,0.355,0.873,NA,0.022,0.197,NA,NA,0.015,2.568,3.313,NA,NA,NA,5.792,NA,0.943,NA,4.313,NA,NA,0.399,0.074,0.073,0,0.152,NA,0.263,0.022,0,0,0.322,0,0.03,0,0.464,45.403,-1.033333333,-27.03333333,2.336666667,49.25,NA,0.079684211,6.208
JERC_048,2019,JERC,D03,31.196458,-84.461913,evergreenForest,Evergreen Forest,,160.2083333,,NA,0,0,0,0.07,0,NA,NA,0,0.258888889,0.112222222,2.58,1.492222222,0.206666667,0,NA,NA,1.247777778,1.085555556,NA,1.027777778,5.347777778,2.047777778,0.794444444,0.035555556,0.572222222,0.22,0.814444444,NA,0,0.123333333,NA,NA,0.015555556,1.245555556,2.442222222,NA,NA,NA,2.812222222,NA,0.946666667,NA,3.894444444,NA,NA,0.195555556,0,0,0,0,NA,0.245555556,0,0,0,0.231111111,0,0,0,0.314444444,30.36777778,-1.033333333,-27.03333333,2.336666667,49.25,NA,0.085944444,6.054444444
JERC_049,2019,JERC,D03,31.196488,-84.464108,evergreenForest,Evergreen Forest,,131.9583333,6,NA,0,0,0,0.026666667,0,NA,NA,0,0.207777778,0.041111111,2.116666667,0.951111111,0.186666667,0,NA,NA,0.998888889,0.853333333,NA,0.795555556,4.59,1.681111111,0.635555556,0.042222222,0.524444444,0.204444444,0.566666667,NA,0,0.094444444,NA,NA,0.033333333,1.653333333,2.216666667,NA,NA,NA,2.253333333,NA,0.694444444,NA,2.977777778,NA,NA,0.191111111,0.015555556,0.061111111,0,0.05,NA,0.17,0,0,0,0.265555556,0,0.015555556,0,0.307777778,25.40888889,-1.033333333,-27.03333333,2.336666667,49.25,NA,0.0665,5.871111111
OSBS_002,2021,OSBS,D03,29.703861,-81.956817,evergreenForest,Evergreen Forest,,75.48333334,,NA,0,0,0,0,0,NA,NA,0,0.117777778,0,1.177777778,0.343333333,0.03,0,NA,NA,0.528888889,0.402222222,0,0.268888889,2.616666667,0.824444444,0.345555556,0,0.23,0.026666667,0.244444444,0.421111111,0,0,0.164444444,0.113333333,0,0.432222222,0.87,NA,NA,NA,0.882222222,NA,0.422222222,0.065555556,1.854444444,NA,0,0,0,0,0,0,NA,0.043333333,0,0,0,0.074444444,0,0,0,0.173333333,12.66111111,1.868518519,-27.88888889,0.477314815,11.03907407,21.17592593,0.051277778,5.255555556
OSBS_002,2020,OSBS,D03,29.703861,-81.956817,evergreenForest,Evergreen Forest,,53.36666666,,NA,0,0,0,0,0,NA,NA,0,0.205,0,1.495,0.45,0.145,0,NA,NA,0.736666667,0.54,NA,0.365,3.455,1.041666667,0.476666667,0,0.31,0.133333333,0.305,NA,0,0.025,NA,NA,0,0.685,1.261666667,NA,NA,NA,1.2,NA,0.475,NA,2.096666667,NA,NA,0.023333333,0,0,0,0,NA,0.121666667,0,0,0,0.176666667,0,0,0,0.233333333,15.94833333,2.169444444,-27.83055556,0.491388889,11.58555556,20.99166667,0.174,5.461666667
OSBS_004,2021,OSBS,D03,29.684075,-81.959108,evergreenForest,Evergreen Forest,,87.75,,NA,0,0,0,0.023,0,NA,NA,0,0.292,0.058,3.207,0.832,0.23,0,NA,NA,1.08,0.883,0.123,0.578,5.468,1.669,0.613,0,0.602,0.246,0.405,0.516,0.023,0.104,0.212,0.338,0.059,1.471,2.268,NA,NA,NA,1.492,NA,0.567,0.296,4.211,NA,0,0.219,0.025,0.082,0.019,0.038,NA,0.125,0,0,0,0.182,0,0.016,0,0.251,28.806,2.833333333,-28.08333333,0.617,14.41633333,21.81833333,0.0781,5.104
OSBS_026,2021,OSBS,D03,29.693584,-81.992056,evergreenForest,Evergreen Forest,,83.25,,NA,0,0,0,0,0,NA,NA,0,0.042222222,0,0.961111111,0.32,0,0,NA,NA,0.476666667,0.311111111,0,0.261111111,2.531111111,0.711111111,0.344444444,0,0.203333333,0.067777778,0.255555556,0.404444444,0,0,0.168888889,0.086666667,0,0.39,0.753333333,NA,NA,NA,0.73,NA,0.374444444,0.036666667,1.476666667,NA,0,0,0,0,0,0,NA,0.073333333,0,0,0,0.047777778,0,0,0,0.114444444,11.13555556,2.188888889,-26.98518519,0.401481481,9.179166667,20.57777778,0.049166667,5.471111111
OSBS_026,2020,OSBS,D03,29.693584,-81.992056,evergreenForest,Evergreen Forest,,74.875,,NA,0,0,0,0,0,NA,NA,0,0.13,0,1.356666667,0.403333333,0.055,0,NA,NA,0.683333333,0.458333333,NA,0.343333333,3.066666667,0.95,0.455,0,0.276666667,0.113333333,0.31,NA,0,0.021666667,NA,NA,0,0.656666667,1.125,NA,NA,NA,1.178333333,NA,0.466666667,NA,2.045,NA,NA,0.02,0,0,0,0,NA,0.108333333,0,0,0,0.115,0,0,0,0.215,14.55,2.433333333,-26.88611111,0.380555556,8.141527778,19.55694444,0.0635,5.706666667
OSBS_027,2021,OSBS,D03,29.691969,-81.992063,evergreenForest,Evergreen Forest,,73.775,,NA,0,0,0,0,0,NA,NA,0,0.055555556,0,1.196666667,0.342222222,0.04,0,NA,NA,0.588888889,0.297777778,0,0.218888889,2.602222222,0.823333333,0.36,0,0.223333333,0.065555556,0.251111111,0.45,0,0.021111111,0.198888889,0.03,0.034444444,0.331111111,0.706666667,NA,NA,NA,0.704444444,NA,0.36,0.024444444,1.825555556,NA,0,0.02,0,0,0,0,NA,0.035555556,0,0,0,0.05,0,0,0,0.131111111,11.97888889,2.301851852,-26.91388889,0.39787037,8.724444444,19.90277778,0.050111111,5.153333333
OSBS_027,2020,OSBS,D03,29.691969,-81.992063,evergreenForest,Evergreen Forest,,57.25833333,,NA,0,0,0,0,0,NA,NA,0,0.178333333,0,1.576666667,0.46,0.145,0,NA,NA,0.838333333,0.528333333,NA,0.363333333,3.475,1.105,0.515,0,0.313333333,0.18,0.365,NA,0,0.068333333,NA,NA,0,0.76,1.295,NA,NA,NA,1.126666667,NA,0.536666667,NA,2.336666667,NA,NA,0.021666667,0,0,0,0,NA,0.141666667,0,0,0,0.173333333,0,0,0,0.286666667,16.77,2.370833333,-26.89722222,0.398333333,8.785,19.88055556,0.0645,5.505
OSBS_029,2021,OSBS,D03,29.692504,-81.989891,evergreenForest,Evergreen Forest,,20.76666667,,NA,0,0,0,0,0,NA,NA,0,0,0,0.978888889,0.277777778,0.044444444,0,NA,NA,0.501111111,0.165555556,0,0.123333333,2.297777778,0.688888889,0.326666667,0,0.182222222,0.098888889,0.23,0.385555556,0,0,0.203333333,0,0,0.348888889,0.48,NA,NA,NA,0.488888889,NA,0.327777778,0,1.485555556,NA,0,0,0,0,0,0,NA,0,0,0,0,0.012222222,0,0,0,0.145555556,9.783333333,2.316666667,-26.87037037,0.392962963,8.757222222,19.87962963,0.045222222,5.14
OSBS_029,2020,OSBS,D03,29.692504,-81.989891,evergreenForest,Evergreen Forest,,22.375,,NA,0,0,0,0,0,NA,NA,0,0.133333333,0,1.423333333,0.4,0.126666667,0,NA,NA,0.746666667,0.465,NA,0.253333333,3.15,1.058333333,0.451666667,0,0.293333333,0.178333333,0.293333333,NA,0,0.06,NA,NA,0,0.883333333,1.121666667,NA,NA,NA,0.988333333,NA,0.455,NA,2.071666667,NA,NA,0,0,0,0,0,NA,0.021666667,0,0,0,0.08,0,0,0,0.295,14.94,2.141666667,-26.95833333,0.418888889,9.341111111,20.77777778,0.0525,5.346666667
TREE_001,2020,TREE,D05,45.487729,-89.569881,evergreenForest,Evergreen Forest,1,103.925,,NA,0,0,0,0,0,NA,NA,0,0.551666667,0.223333333,4.728333333,2.535,0.343333333,0,NA,NA,1.598333333,3.41,0.703333333,1.916666667,7.093333333,3.881666667,1.141666667,0.03,1.611666667,0.285,0.848333333,1.54,0,0.246666667,0.53,0.816666667,0.023333333,1.52,5.026666667,NA,NA,NA,10.56833333,NA,1.44,0.39,9.211666667,NA,0,0.343333333,0,0,0.193333333,0,NA,0.301666667,0,0,0.05,0.311666667,0,0.098333333,0,0.225,61.72833333,2.158333333,-27.29375,0.291041667,5.548958333,17.11458333,0.1165,5.031666667
GRSM_016,2021,GRSM,D07,35.593016,-83.474652,evergreenForest,Evergreen Forest,,35.1,,NA,0,0,0.253636364,0.018181818,0,NA,NA,0.122727273,2.433636364,1.005454545,19.35272727,7.767272727,1.186363636,0,NA,NA,5.337272727,21.21090909,4.070909091,8.690909091,26.27727273,13.29363636,3.055454545,0.604545455,4.328181818,1.309090909,3.042727273,3.335454545,0.027272727,0.964545455,1.369090909,3.455454545,0.650909091,12.33363636,23.36363636,NA,NA,NA,30.79454545,NA,2.124545455,2.965454545,25.14181818,NA,0,3.672727273,1.624545455,0.763636364,0.341818182,0.847272727,NA,1.745454545,0.112727273,0,0.034545455,1.98,0.19,0.409090909,0,1.182727273,242.7754545,2.321259843,-24.56078431,0.467322835,8.161607843,24.45422886,2.175058824,3.912352941
